CustomerID,Name,Age,Gender,Location,Subscription_Length_Months,Monthly_Bill,Total_Usage_GB,Churn
41414,Customer_41414,67,Male,Houston,16,84.24,80,0
39558,Customer_39558,40,Male,New York,2,76.64,435,1
88231,Customer_88231,31,Male,New York,10,97.2,492,1
58203,Customer_58203,54,Male,Houston,5,84.27,451,1
8823,Customer_8823,26,Female,Chicago,1,36.62,173,0
14675,Customer_14675,27,Female,Los Angeles,3,63.36,305,1
12711,Customer_12711,65,Female,Miami,2,51.07,130,1
25011,Customer_25011,47,Female,Miami,22,55.64,196,1
78739,Customer_78739,67,Male,Chicago,4,48.38,261,0
90934,Customer_90934,23,Female,Miami,8,87.05,166,1
31665,Customer_31665,65,Female,Miami,23,79.64,440,0
99794,Customer_99794,46,Male,Los Angeles,6,37.48,408,0
77690,Customer_77690,49,Female,Los Angeles,7,34.73,102,0
82760,Customer_82760,64,Male,Houston,9,86.91,284,0
71296,Customer_71296,37,Female,New York,20,85.9,97,1
26591,Customer_26591,65,Female,Miami,5,80.31,234,1
76570,Customer_76570,23,Male,Houston,10,37.35,119,0
20277,Customer_20277,48,Male,New York,13,36.13,334,1
82973,Customer_82973,50,Male,Chicago,11,89.74,267,1
78427,Customer_78427,22,Male,Chicago,9,88.01,231,0
36114,Customer_36114,69,Female,Miami,20,97.56,457,1
79052,Customer_79052,43,Male,New York,21,35.91,128,0
40104,Customer_40104,33,Male,New York,15,49.55,234,1
85447,Customer_85447,32,Male,Miami,4,98.43,352,0
25228,Customer_25228,23,Female,New York,22,64.43,314,1
30845,Customer_30845,33,Male,Chicago,18,50.81,273,0
59902,Customer_59902,49,Female,Chicago,13,56.32,176,0
96083,Customer_96083,28,Female,Chicago,20,80.7,139,1
58821,Customer_58821,41,Male,Miami,13,37.12,51,1
72197,Customer_72197,37,Female,Miami,12,65.69,224,0
79008,Customer_79008,66,Male,Miami,19,42.22,221,1
93345,Customer_93345,36,Male,New York,16,31.55,295,0
77507,Customer_77507,44,Male,Houston,3,95.53,170,0
38875,Customer_38875,55,Male,Los Angeles,19,88.77,413,0
90796,Customer_90796,18,Female,Chicago,10,78.58,170,1
93505,Customer_93505,54,Male,Los Angeles,21,74.95,332,1
86932,Customer_86932,23,Male,Los Angeles,8,55.26,344,0
46695,Customer_46695,36,Female,Chicago,14,93.79,474,1
96053,Customer_96053,57,Male,Houston,13,31.57,385,0
60142,Customer_60142,66,Male,Houston,15,72.03,315,1
73836,Customer_73836,33,Female,New York,7,64.36,393,1
58084,Customer_58084,35,Female,Los Angeles,2,93.37,392,1
62775,Customer_62775,41,Male,Los Angeles,18,70.83,147,0
67658,Customer_67658,21,Male,Miami,9,69.22,351,0
1337,Customer_1337,30,Female,Miami,12,41.38,317,1
20830,Customer_20830,20,Male,New York,21,47.8,91,0
4119,Customer_4119,38,Female,New York,21,47.28,457,1
89485,Customer_89485,39,Female,Houston,21,89.41,399,0
22761,Customer_22761,52,Female,Chicago,18,84.54,98,0
12467,Customer_12467,36,Female,Houston,15,98.11,137,0
20524,Customer_20524,22,Male,New York,8,69.71,329,1
3339,Customer_3339,29,Male,Chicago,10,63.53,467,0
24474,Customer_24474,52,Female,Chicago,6,39.85,160,0
70508,Customer_70508,45,Male,Los Angeles,8,66.86,74,1
15753,Customer_15753,36,Male,Chicago,6,75.55,479,0
57255,Customer_57255,63,Female,Houston,1,87.69,483,0
95812,Customer_95812,56,Female,Los Angeles,8,50.84,424,1
97775,Customer_97775,31,Female,Houston,10,33.95,265,1
53170,Customer_53170,25,Male,New York,22,56.84,266,0
43835,Customer_43835,32,Male,Miami,2,48.04,215,1
10925,Customer_10925,70,Female,Chicago,6,98.2,164,0
48197,Customer_48197,55,Female,Houston,16,55.98,122,0
26432,Customer_26432,61,Male,Chicago,13,35.08,365,1
68208,Customer_68208,28,Female,Houston,21,88.16,201,0
80554,Customer_80554,24,Male,New York,13,51.01,236,1
38178,Customer_38178,69,Male,Chicago,1,33.82,362,1
24945,Customer_24945,30,Female,Chicago,17,30.83,337,0
12728,Customer_12728,27,Male,Los Angeles,11,97.01,83,1
70814,Customer_70814,23,Female,New York,5,99.98,489,1
25789,Customer_25789,67,Female,Los Angeles,1,57.16,168,0
77610,Customer_77610,18,Female,Chicago,16,80.48,479,0
97549,Customer_97549,41,Female,Chicago,3,79.13,348,0
14225,Customer_14225,22,Male,Chicago,14,84.37,494,1
35985,Customer_35985,59,Female,Los Angeles,10,34.36,259,0
34191,Customer_34191,21,Female,Miami,9,86.2,369,1
68849,Customer_68849,31,Male,Miami,15,67.57,356,1
90433,Customer_90433,30,Female,Chicago,5,79.7,131,1
97998,Customer_97998,38,Female,Houston,4,83.1,161,0
61485,Customer_61485,53,Male,Los Angeles,22,50.61,233,1
39967,Customer_39967,36,Female,Miami,9,73.24,485,1
84611,Customer_84611,47,Female,New York,5,55.07,187,1
87342,Customer_87342,64,Male,Chicago,6,83.83,284,1
7321,Customer_7321,21,Male,Los Angeles,1,74.52,261,1
7189,Customer_7189,66,Female,Houston,21,59.71,186,0
32603,Customer_32603,40,Male,New York,24,55.49,472,0
22394,Customer_22394,57,Male,Miami,1,42.24,445,1
69027,Customer_69027,68,Male,Chicago,8,99.97,152,0
65991,Customer_65991,60,Male,Miami,21,68.34,79,0
6117,Customer_6117,44,Male,Chicago,7,96.42,345,0
8493,Customer_8493,34,Female,New York,17,47.79,155,0
47310,Customer_47310,43,Male,Houston,21,41.82,63,0
98143,Customer_98143,32,Male,New York,21,55.79,203,0
81176,Customer_81176,27,Female,New York,2,90.26,304,1
47043,Customer_47043,65,Male,Los Angeles,14,42.86,472,1
432,Customer_432,67,Female,Houston,15,92.03,208,0
69764,Customer_69764,32,Female,Miami,10,44.6,209,0
90301,Customer_90301,25,Female,Chicago,4,49.94,209,1
10217,Customer_10217,59,Male,Chicago,12,53.16,301,0
26209,Customer_26209,31,Male,Miami,12,83.72,477,0
33684,Customer_33684,23,Female,Los Angeles,24,39.55,298,0
55696,Customer_55696,53,Female,Miami,15,66.9,402,1
28942,Customer_28942,60,Male,Los Angeles,11,41.59,457,0
48079,Customer_48079,29,Female,Miami,11,30.66,150,1
30877,Customer_30877,33,Male,New York,1,37.3,449,0
78167,Customer_78167,28,Female,Los Angeles,18,90.24,243,0
8976,Customer_8976,66,Male,Houston,1,50.65,176,0
81022,Customer_81022,70,Male,Miami,7,69.56,263,1
4222,Customer_4222,37,Female,Chicago,4,76.64,339,0
57641,Customer_57641,33,Female,New York,23,62.86,84,1
56932,Customer_56932,31,Male,Houston,8,84.97,265,1
44655,Customer_44655,46,Female,Miami,13,57.1,251,1
48498,Customer_48498,59,Male,New York,20,39.7,212,1
57338,Customer_57338,57,Female,Los Angeles,23,41.95,246,0
99117,Customer_99117,64,Female,Chicago,5,73.2,149,0
49808,Customer_49808,22,Male,New York,5,70.16,458,0
6143,Customer_6143,50,Male,New York,24,42.6,312,1
16723,Customer_16723,63,Male,Los Angeles,20,55.25,222,0
44842,Customer_44842,60,Male,New York,10,36.35,250,0
17316,Customer_17316,66,Female,Los Angeles,24,96.66,286,0
7732,Customer_7732,55,Female,Los Angeles,4,57.82,133,1
83223,Customer_83223,62,Female,Miami,7,42.21,300,1
67327,Customer_67327,21,Male,Chicago,10,96.16,301,1
92527,Customer_92527,47,Female,New York,17,85.77,175,1
74657,Customer_74657,19,Male,Houston,16,34.52,69,0
24298,Customer_24298,64,Female,Los Angeles,1,55.08,399,0
21146,Customer_21146,52,Female,Chicago,21,75.81,344,1
33286,Customer_33286,23,Female,New York,10,81.14,490,1
51940,Customer_51940,67,Male,New York,7,84.58,476,0
18096,Customer_18096,52,Male,Houston,20,44.42,245,1
99309,Customer_99309,66,Male,New York,10,94.15,199,0
64427,Customer_64427,69,Male,New York,18,68.99,95,1
24380,Customer_24380,68,Female,Houston,4,83.91,118,0
33085,Customer_33085,54,Male,Miami,16,38.68,401,1
85363,Customer_85363,68,Male,Miami,22,99.57,309,0
36121,Customer_36121,67,Male,Chicago,11,63.56,429,1
310,Customer_310,52,Female,Houston,1,44.29,184,0
50618,Customer_50618,60,Male,New York,3,50.11,212,0
47464,Customer_47464,56,Male,Chicago,13,79.62,477,0
14853,Customer_14853,26,Male,Miami,4,31.6,189,0
99904,Customer_99904,64,Female,Los Angeles,3,71.35,82,1
11471,Customer_11471,23,Female,New York,7,98.19,405,1
42174,Customer_42174,70,Female,Chicago,5,38.35,436,0
87926,Customer_87926,30,Female,New York,11,78.79,298,0
92474,Customer_92474,58,Female,Chicago,11,55.08,451,0
84648,Customer_84648,68,Female,Miami,22,81.94,111,0
47731,Customer_47731,45,Male,Houston,19,97.56,244,1
19859,Customer_19859,61,Male,Miami,24,33.66,167,1
99384,Customer_99384,19,Male,Houston,4,93.87,287,0
75466,Customer_75466,36,Male,Miami,12,81.39,279,1
69734,Customer_69734,18,Female,New York,7,61.05,241,0
53025,Customer_53025,50,Male,Miami,12,72.51,352,1
56112,Customer_56112,48,Female,Los Angeles,24,84.33,391,1
98718,Customer_98718,26,Female,Chicago,24,90.07,276,0
74722,Customer_74722,22,Male,Los Angeles,12,49.5,121,1
78294,Customer_78294,31,Male,New York,8,52.65,335,0
69343,Customer_69343,37,Male,Miami,10,79.41,469,1
70226,Customer_70226,41,Female,Miami,15,41.89,280,1
62228,Customer_62228,53,Female,New York,13,44.03,150,1
62216,Customer_62216,52,Female,Houston,1,67.17,334,1
39727,Customer_39727,32,Male,Houston,7,63.48,329,0
97786,Customer_97786,61,Male,Chicago,10,38.54,170,0
35046,Customer_35046,40,Male,New York,4,71.81,102,1
2617,Customer_2617,61,Male,New York,5,93.51,129,0
60611,Customer_60611,32,Male,Los Angeles,2,85.0,71,1
11343,Customer_11343,56,Male,Chicago,8,57.62,52,0
17902,Customer_17902,20,Female,Los Angeles,11,48.61,253,1
93401,Customer_93401,37,Male,Los Angeles,22,78.39,399,0
91090,Customer_91090,22,Male,Los Angeles,23,56.74,463,0
21820,Customer_21820,52,Male,Chicago,23,96.22,290,1
73247,Customer_73247,53,Male,Houston,20,55.58,434,1
89761,Customer_89761,65,Female,Houston,1,86.31,79,0
95344,Customer_95344,27,Male,Los Angeles,17,43.4,231,1
9930,Customer_9930,35,Male,Houston,12,98.2,491,0
8319,Customer_8319,39,Male,Los Angeles,15,95.88,328,1
71383,Customer_71383,49,Female,New York,3,44.45,333,1
3397,Customer_3397,45,Male,Miami,20,94.76,187,1
1493,Customer_1493,44,Male,Los Angeles,9,83.0,380,0
57959,Customer_57959,22,Male,Houston,11,33.06,413,0
84492,Customer_84492,40,Male,Los Angeles,16,69.98,388,0
63270,Customer_63270,66,Female,Miami,6,56.45,56,1
62730,Customer_62730,51,Male,Chicago,11,52.29,257,1
65222,Customer_65222,22,Female,Miami,23,66.0,421,0
34232,Customer_34232,47,Female,Houston,15,31.26,243,0
81266,Customer_81266,70,Female,Chicago,16,85.32,96,0
8093,Customer_8093,22,Male,New York,24,63.22,293,0
24713,Customer_24713,61,Male,New York,7,93.58,500,1
20330,Customer_20330,27,Female,New York,21,75.3,295,0
98823,Customer_98823,50,Male,New York,24,85.4,124,1
53343,Customer_53343,47,Female,Los Angeles,18,98.13,335,1
84106,Customer_84106,29,Female,Los Angeles,18,34.65,67,0
94398,Customer_94398,24,Male,New York,1,51.64,81,0
16316,Customer_16316,61,Male,Los Angeles,3,38.79,143,0
98925,Customer_98925,46,Male,Houston,3,88.25,98,0
21899,Customer_21899,44,Male,Houston,8,67.94,317,0
86119,Customer_86119,44,Male,Miami,12,87.17,210,0
51308,Customer_51308,29,Female,Los Angeles,14,41.48,400,1
43904,Customer_43904,67,Male,Chicago,14,82.98,301,1
39155,Customer_39155,35,Female,Houston,11,38.78,193,1
2549,Customer_2549,28,Male,Chicago,10,74.02,99,0
41821,Customer_41821,28,Male,New York,13,74.23,305,1
69300,Customer_69300,50,Male,Los Angeles,5,44.49,387,0
36495,Customer_36495,64,Male,Miami,2,88.61,453,0
70378,Customer_70378,23,Male,Miami,24,92.28,79,0
71920,Customer_71920,60,Female,Miami,4,75.19,498,1
35561,Customer_35561,51,Male,Chicago,19,70.5,152,1
16362,Customer_16362,67,Male,Los Angeles,1,92.33,105,1
74769,Customer_74769,64,Female,Los Angeles,13,56.68,83,1
29165,Customer_29165,30,Female,Chicago,12,92.21,416,0
5201,Customer_5201,20,Male,Chicago,7,41.75,56,1
73869,Customer_73869,23,Male,Houston,7,75.43,464,1
41608,Customer_41608,38,Female,Los Angeles,4,90.86,345,0
96487,Customer_96487,28,Male,New York,3,59.81,378,1
58069,Customer_58069,66,Female,Houston,11,57.58,475,1
22665,Customer_22665,23,Male,Miami,3,68.59,467,0
76687,Customer_76687,19,Female,New York,8,57.66,72,1
76444,Customer_76444,22,Female,Miami,10,85.16,418,0
813,Customer_813,56,Male,New York,11,66.92,132,1
99702,Customer_99702,67,Female,Miami,23,30.5,194,0
1038,Customer_1038,34,Male,Miami,22,99.16,59,1
12880,Customer_12880,44,Male,Chicago,9,69.82,200,1
18020,Customer_18020,35,Female,Miami,20,39.4,72,1
42746,Customer_42746,52,Female,New York,4,64.61,471,0
15725,Customer_15725,55,Male,Miami,20,44.48,344,0
56571,Customer_56571,36,Male,New York,5,65.68,238,0
1284,Customer_1284,40,Female,Miami,1,46.18,288,1
44319,Customer_44319,22,Male,Houston,11,80.68,59,1
71823,Customer_71823,22,Male,Los Angeles,7,85.2,129,0
6696,Customer_6696,64,Male,Houston,24,76.92,335,1
7583,Customer_7583,37,Female,Miami,23,39.92,352,1
29047,Customer_29047,21,Male,New York,1,85.63,229,1
59364,Customer_59364,68,Male,New York,18,98.44,420,1
55007,Customer_55007,54,Male,Los Angeles,14,86.91,202,1
48544,Customer_48544,53,Male,Los Angeles,1,94.15,495,1
66245,Customer_66245,34,Female,Chicago,1,38.7,80,0
8063,Customer_8063,19,Male,Miami,7,38.99,456,0
56296,Customer_56296,66,Male,Houston,6,53.61,487,1
30525,Customer_30525,51,Female,New York,21,96.05,190,1
55328,Customer_55328,21,Female,New York,22,57.65,219,0
34513,Customer_34513,23,Male,Miami,12,82.0,203,0
73495,Customer_73495,66,Male,Chicago,14,31.52,154,0
55829,Customer_55829,23,Female,Los Angeles,2,64.28,498,1
10473,Customer_10473,23,Female,New York,17,93.38,326,0
23226,Customer_23226,65,Male,Houston,13,37.54,130,1
58508,Customer_58508,19,Male,Houston,8,57.69,202,1
39818,Customer_39818,31,Female,Houston,12,74.67,159,0
24530,Customer_24530,36,Male,Chicago,22,76.35,172,1
64741,Customer_64741,50,Female,Miami,3,53.67,157,1
99148,Customer_99148,67,Female,Houston,22,84.16,180,0
28569,Customer_28569,25,Female,New York,19,32.13,177,1
46616,Customer_46616,41,Female,Chicago,22,95.17,358,1
33964,Customer_33964,43,Male,Miami,15,86.85,151,1
16771,Customer_16771,58,Female,Los Angeles,9,66.5,177,1
94679,Customer_94679,62,Female,New York,20,59.96,190,1
20469,Customer_20469,36,Male,Los Angeles,8,49.53,168,1
1826,Customer_1826,68,Female,Miami,9,74.77,242,1
8575,Customer_8575,29,Male,Houston,6,75.28,367,0
45838,Customer_45838,30,Female,New York,20,53.58,399,1
47028,Customer_47028,67,Female,New York,7,97.81,187,1
42584,Customer_42584,27,Female,Los Angeles,20,49.45,461,1
90461,Customer_90461,66,Female,Houston,20,95.48,61,1
55891,Customer_55891,63,Female,Houston,6,97.48,446,0
40744,Customer_40744,69,Female,New York,19,71.97,442,0
65786,Customer_65786,67,Male,Miami,11,92.81,218,0
95314,Customer_95314,20,Male,Los Angeles,17,78.06,192,0
37155,Customer_37155,39,Male,Miami,16,81.68,98,1
92038,Customer_92038,35,Male,Houston,7,94.39,383,1
70731,Customer_70731,63,Male,New York,12,38.57,240,1
94540,Customer_94540,38,Male,Houston,18,84.78,135,1
69938,Customer_69938,66,Male,Chicago,3,58.76,392,0
79240,Customer_79240,47,Male,Chicago,5,35.74,317,0
58064,Customer_58064,60,Male,Houston,17,60.7,322,0
68816,Customer_68816,46,Male,Houston,23,63.23,238,0
6825,Customer_6825,63,Male,Chicago,17,99.06,180,1
7513,Customer_7513,49,Male,Chicago,16,42.07,376,0
25658,Customer_25658,69,Male,Chicago,8,73.88,297,0
56563,Customer_56563,40,Female,New York,9,44.56,60,0
24893,Customer_24893,21,Male,Los Angeles,14,72.12,408,1
22401,Customer_22401,45,Female,Chicago,8,93.93,305,0
74131,Customer_74131,37,Female,Miami,3,73.66,388,1
42599,Customer_42599,42,Female,Houston,4,73.2,71,1
55103,Customer_55103,41,Male,Chicago,11,51.03,371,0
29773,Customer_29773,69,Male,Houston,16,59.62,68,1
76930,Customer_76930,48,Female,Los Angeles,18,76.88,353,0
2052,Customer_2052,70,Male,Houston,17,61.33,120,0
10353,Customer_10353,58,Female,Houston,5,89.36,77,0
13728,Customer_13728,20,Male,Los Angeles,16,86.1,186,1
72825,Customer_72825,55,Female,Miami,22,43.37,123,0
72303,Customer_72303,28,Female,New York,14,33.1,205,0
76987,Customer_76987,23,Female,Chicago,23,57.19,468,1
97879,Customer_97879,35,Female,Los Angeles,7,75.07,166,1
50476,Customer_50476,65,Female,Houston,11,56.01,219,0
75236,Customer_75236,33,Male,Houston,1,93.65,449,1
52872,Customer_52872,30,Male,Houston,11,44.7,413,1
15372,Customer_15372,26,Male,New York,3,93.61,295,1
97536,Customer_97536,45,Female,Miami,10,34.6,291,0
48075,Customer_48075,59,Male,Chicago,21,81.94,288,0
35633,Customer_35633,37,Female,Chicago,17,80.91,390,1
18968,Customer_18968,47,Female,Miami,13,61.5,93,1
86218,Customer_86218,46,Male,Houston,3,47.05,51,1
11235,Customer_11235,66,Male,Houston,20,58.46,341,0
77083,Customer_77083,40,Male,Miami,19,75.63,432,1
96997,Customer_96997,63,Female,Miami,13,35.86,412,0
7181,Customer_7181,26,Female,Los Angeles,1,43.3,488,0
20207,Customer_20207,59,Female,New York,24,67.05,108,0
11814,Customer_11814,63,Male,Los Angeles,9,39.34,148,0
36780,Customer_36780,46,Male,Miami,24,84.2,199,0
31321,Customer_31321,25,Female,Los Angeles,20,44.31,356,1
21721,Customer_21721,31,Female,New York,11,41.61,272,0
98218,Customer_98218,38,Male,Houston,5,51.79,342,1
63301,Customer_63301,59,Female,Houston,2,84.82,219,1
6197,Customer_6197,35,Female,Houston,14,60.19,407,0
20382,Customer_20382,24,Female,Chicago,17,62.05,75,0
43545,Customer_43545,58,Male,Los Angeles,5,49.56,391,0
21236,Customer_21236,23,Female,New York,1,47.7,404,1
19818,Customer_19818,47,Female,Miami,14,37.77,364,1
43176,Customer_43176,58,Male,Miami,18,33.72,197,1
34315,Customer_34315,41,Female,Chicago,15,54.36,51,0
13163,Customer_13163,44,Female,Los Angeles,6,68.99,395,0
25966,Customer_25966,24,Male,Los Angeles,24,40.42,321,0
75674,Customer_75674,43,Female,Miami,21,62.33,239,1
4457,Customer_4457,31,Female,Chicago,20,86.3,216,1
15791,Customer_15791,36,Female,Chicago,16,67.42,245,1
32175,Customer_32175,38,Male,Miami,6,72.49,416,0
9196,Customer_9196,54,Male,Chicago,18,87.89,163,1
57995,Customer_57995,47,Male,Miami,14,36.96,313,1
8242,Customer_8242,45,Male,Houston,23,95.44,244,1
52751,Customer_52751,19,Male,Houston,4,74.04,331,0
77809,Customer_77809,48,Female,Chicago,10,39.86,499,0
75593,Customer_75593,40,Male,Los Angeles,2,80.33,410,0
26915,Customer_26915,44,Male,Chicago,10,63.32,138,1
33068,Customer_33068,48,Female,Miami,18,68.86,346,0
29557,Customer_29557,27,Male,New York,24,94.41,427,1
34298,Customer_34298,20,Female,Chicago,8,92.28,110,0
72115,Customer_72115,69,Male,New York,3,45.61,497,0
85339,Customer_85339,36,Male,Miami,5,92.5,128,0
49451,Customer_49451,48,Male,Houston,3,97.82,138,1
11128,Customer_11128,23,Male,Miami,15,56.52,393,1
80674,Customer_80674,27,Male,Miami,5,57.34,140,0
25576,Customer_25576,39,Female,New York,19,77.51,125,0
98452,Customer_98452,66,Female,New York,3,91.28,228,1
99674,Customer_99674,53,Female,Miami,12,45.83,244,1
94655,Customer_94655,19,Male,Los Angeles,6,88.95,414,1
63869,Customer_63869,35,Male,Chicago,14,65.01,499,0
33236,Customer_33236,45,Female,New York,17,97.52,451,1
96843,Customer_96843,57,Female,Chicago,12,71.15,443,0
37545,Customer_37545,46,Male,Houston,15,64.39,378,0
49599,Customer_49599,18,Male,Miami,3,91.27,88,0
88929,Customer_88929,58,Male,Los Angeles,11,88.58,396,0
26742,Customer_26742,57,Female,Houston,12,71.19,405,1
77305,Customer_77305,21,Female,Los Angeles,22,90.03,443,1
83426,Customer_83426,69,Female,Chicago,17,86.75,437,0
66276,Customer_66276,47,Male,New York,14,94.57,434,0
74454,Customer_74454,62,Male,Los Angeles,11,98.69,150,0
88361,Customer_88361,43,Male,Houston,11,46.68,407,1
12042,Customer_12042,19,Male,Chicago,15,33.67,95,1
68595,Customer_68595,55,Female,Miami,9,58.66,451,1
99252,Customer_99252,19,Male,Miami,1,68.73,162,1
9276,Customer_9276,68,Female,Houston,19,44.89,418,1
21950,Customer_21950,20,Male,Chicago,23,65.99,487,1
7623,Customer_7623,54,Female,Los Angeles,5,67.98,215,1
88827,Customer_88827,57,Male,Houston,5,53.19,240,0
7991,Customer_7991,55,Male,New York,1,55.8,100,1
31843,Customer_31843,61,Female,Miami,17,67.98,308,0
20751,Customer_20751,48,Female,Los Angeles,11,97.29,399,0
85157,Customer_85157,49,Male,Houston,15,45.81,87,1
87371,Customer_87371,19,Female,Miami,15,62.8,102,1
75832,Customer_75832,46,Female,Chicago,21,85.01,338,0
69101,Customer_69101,46,Male,Miami,10,70.52,363,1
23739,Customer_23739,27,Male,Houston,19,88.02,118,1
23265,Customer_23265,69,Female,Los Angeles,2,94.38,57,0
67727,Customer_67727,47,Female,New York,1,44.61,116,0
77478,Customer_77478,40,Female,Chicago,8,88.96,240,0
97192,Customer_97192,38,Male,Chicago,6,92.68,326,0
29214,Customer_29214,18,Male,Houston,7,73.89,423,1
95463,Customer_95463,28,Female,Miami,2,91.32,158,0
854,Customer_854,33,Male,Los Angeles,21,78.1,161,0
27879,Customer_27879,30,Female,Los Angeles,9,91.44,124,0
96654,Customer_96654,24,Female,Miami,5,92.36,195,0
27440,Customer_27440,67,Male,New York,16,96.82,161,1
58456,Customer_58456,57,Male,New York,18,90.46,499,0
29856,Customer_29856,65,Male,New York,12,89.2,460,0
91119,Customer_91119,36,Female,Chicago,7,64.98,457,1
1293,Customer_1293,52,Female,Miami,23,36.27,424,1
46860,Customer_46860,38,Female,Los Angeles,13,97.76,237,1
